ranking,name,logo,nativePaymentAsset,floorPrice,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,totalVolume
81,Rogue Sharks Coalition,https://lh3.googleusercontent.com/cjTrZKsWvKaW6sFlT2IfaNvGk0EqJ-GYhgdCua90C9n5iStOUJKENdI61bNVMAlqTPQrSiNG_1UmpllvMm88QZeLwxAsVBqj0sW4Zw=s120,SOL,2.9,2402,4991,0.322529441529366,18.7401623917493,-0.171830985915493,5.77527017104222,0,42.2408957005095
82,Cyber Pharmacists,https://lh3.googleusercontent.com/LfvkNpVZ3KAOYNMiAXUnBIQn8Q0T3Mt6ikaIR_dDcAUrULlR3TlSw_ZMx08NcJf8qxv7vf7bqjCoQCdDqW8GgOWM6pB2zXnYtsjQ6ms=s120,SOL,2.29,2941,9616,-0.104469854469854,17.0061782380643,-1,0,0,42.1157066406387
83,Origin Jambos,https://lh3.googleusercontent.com/96olscytFvSa0tmmEDHGCbSb-Kb6kRAIqk5W5_qCgp5BDVI67sThQAVLccj3833B8TMP9e5fFK5fbyyOiVrKlpTvUNE25r1Px42S=s120,SOL,9.5,3933,4442,0.84,26.8607639089669,-1,0,0,41.4590051638403
84,The Remnants,https://lh3.googleusercontent.com/mpU-J0NEK8wlfWyIj6gvN5UZGBXrRV37bq1HUJxM5PmhwpdUlGMz-e_48xHnpdhgXROWK6QVTVE1cA6-LJV2Uu7JhZ0ahSWUQQNR=s120,SOL,22,1345,4000,-1,0,0,0,0,35.6275477294184
85,FunGuyz,https://lh3.googleusercontent.com/uElteEX1XfPkr_TaWxb896ZLlEss5tZj5tuEcHu91kOYk97zJnOvZtxCYuLa4NZo0caObl1Nvc6e1hn6eOvUNNsBUxaVwjfDhcLZ=s120,SOL,,1636,3000,-1,0,0,0,0,35.4475052441848
86,Solaris,https://lh3.googleusercontent.com/0Blq1yqpa2aHAElwlJHtbzavqogPjp9QqB8GQYPWf_-mAMoPaLb9RpoZatKbZAr4zZ9_K9eChBtXrAGIyn4tzz3NOPvzXi6_KW-5SQ=s120,SOL,0.6,1547,5000,0.514493865030675,19.4471495778936,-0.658959537572254,2.90491119827769,0,35.4093904335144
87,Scenes from the Solverse (Infinity Labs),https://lh3.googleusercontent.com/-Vd_0vieDZKwUG_vXHjvLk0Ypmw8xG0UKoYKwEXeY_nkCYeigIKDlIyQSmvKDWEPQ7rGjGGx9s6cM8lJQp1SMMUrSyRQG85VLIUR8uM=s120,SOL,0.95,2116,8888,7,13.5751428984048,0,3.43371261547885,0,34.431952520623
88,OG Flowers,https://lh3.googleusercontent.com/tplPBE6_1fVDvxbQVs__y-c-ksH8IcZ6GroWMArA0TGG8PO2bFbtwKwgd4lqJUt6M-xqhpX7nq7bj3OAN6MRUNar8jaJCU6LyuR-pw=s120,SOL,,43,1110,-1,0,0,0,0,34.0754901086205
89,Samoyed Coin,https://lh3.googleusercontent.com/vgNnS9FxBLqtFEE96iGp2Pt8TBeACvfZjyrigeLn4p7M-Ol2HDeAfe8OLnkcBye3skedLANjJFAVgvc3MVPrKKUgqqgUKJClG2kh=s120,SOL,5.2,1253,5525,0,33.3551318041826,-0.772450532724505,2.93674452575106,0,33.3551318041826
90,LIFINITY Flares,https://lh3.googleusercontent.com/WzSxrKBU0BvptHiu-FzziIHkAkey4CgWK-dgj82ro7KswJKpR_KEyfAQwJ0ljdjpHJBKozAbP6_YMNPNOmk5IF78gzt5bgTCLqJt=s120,SOL,,1707,9998,-0.636363636363636,8.87576311133363,-1,0,0,33.2841116675011
91,Diamond Town Heads,https://lh3.googleusercontent.com/tiSuaYCzvbr1bT0FZB-fwrjTlp-mw3MUeAz1e6HzrkBZPwLkCoN3vPsgKrdFwGB4gO0pHVk2GQtqRMmS7NqzFh8zzgmmP7HIuR2mRyg=s120,SOL,,1978,4995,0.14828897338403,17.768370703931,-1,0,0,33.2421504891425
92,The Lofts Business Club,https://lh3.googleusercontent.com/KyXDCf77L8JrbNRsjHGqWwAmY2d_txIJvibuPEBQckrSkXL8XnfgKkPT5773GQJ_ObwvUmCTIYVb6G0vFzfGkzzl4CZDMJCa5k5gQ_Y=s120,SOL,,2753,5555,-0.846940639269406,4.20146779057898,0,1.69462543343162,0,32.8045390856304
93,Chillchat,https://lh3.googleusercontent.com/fBe7iBxJinPnfUls2_yFYKZ4r7IlwZz365yyUERCH9nEvcjcYa7VrXwOURmvPlfIyRjdoH45jG02zpH2GBmvsuP4qwSXc-F3_P1Q=s120,SOL,,579,1130,-1,0,0,0,0,31.5138179437565
94,Guild Saga Heroes,https://lh3.googleusercontent.com/73qJq2frQ35G8Wjv1UP_xRbbJ5EcFquGpZ7-DLfB3uUuIjqgPTe9hY8blOEbAzfn--ydDhYwvu09rzHq-dPvOp-JvI8zi48eHDyo=s120,SOL,1.6,3066,9998,-0.746000329869701,4.64343272318986,-1,0,0.020883134130146,61.1777286640354
95,Genopets Genesis Habitats,https://lh3.googleusercontent.com/Q4cGKGGiDfkSsaDt0p4R1UKuzDsusvBgHvh0VmavPT8LJrk5f5Z0bn7Sr0YEvADWSl7qUwUcLCIZ2wJ-lh-eBO_hU4JRQzyi15feSw=s120,SOL,25,243,294,0,29.199141287447,-1,0,0,29.199141287447
96,Blockasset Legends,https://lh3.googleusercontent.com/n3Rh5muTsglspsLRKw-PMtXd-6HwaAgbWlIeFQaD6EJeWTg9i8oLcKkKFbhOfqfGEL1pXKG7pFNmKndnXQwTtOI92NkJpgU2aSJJ=s120,SOL,,2275,9999,0,28.6815021560999,-0.417927823050058,4.98461977008983,0,28.6815021560999
97,FRAKT,https://lh3.googleusercontent.com/lL79NSAgAtkVwXbofSu0AVBtiCfOED5gBNc7Qmz7XENTsUpKY8TaISnfn2Gxf9HtEKI-SREpZyIm3tbfX2o2s2X9r4yMh9oBrZTU=s120,SOL,1.95,1003,9942,0,21.2799305172761,-1,0,0,27.922506230693
98,ArtMonkees GEN1,https://lh3.googleusercontent.com/WEEg3_gFgy8m5BcBMlJlzcVKGcSE4DvLCVOPDd-8KxTGLz1qtJ4RX4XPJz0dEY3pQpyft-VislYT4xbbF9dqdJsq38Z9XDV3SpXMIg=s120,SOL,0.52,1786,4993,-0.206826596011817,10.6000583712787,-1,0,0,25.6420871784813
99,VBA Season0 Pack,https://lh3.googleusercontent.com/_IzJVcs2lxXDMQhNL0P1PhZ0FnZ9T1li9I91b49C6bh4qWKxEENlGK3rggukgao_bWmY-5ul2vJPQ7WOqdBD0NBpEGCCLShmeWbLeg=s120,SOL,2.6,772,1672,0.155,13.6716911191885,0,6.8851662346274,0,25.5806613126923
100,Dazed Ducks,https://lh3.googleusercontent.com/1XVvnRO8wI2WbWUuGAqzT0ezR42lfM7PUHN52TVHnVGjHZhA95zqfnxT5n58WdQHfSue0OiyDBfniiBHu2w58vevjjs-od7AqWKZ=s120,SOL,9.5,3571,10000,-1,0,0,0,0,24.5194199447846
